,Gwynedd,Pembrokeshire,Monmouthshire,Swansea,Carmarthenshire,Cardiff,Blaenau Gwent,tag_name,year
12767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_experience_design,2015
12768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_experience_optimization,2015
12769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_experience_practices,2015
12770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_experience_research,2015
12771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_group,2015
12772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_interface_design,2015
12773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_modeling,2015
12774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_research,2015
12775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,user_testing,2015
12776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,using_mongodb_in_the_cloud,2015
12777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,using_technology_to_scale_your_business,2015
12778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,using_twitter_for_business,2015
12779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,using_web_dev_skills_to_build_mobile_apps,2015
12780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux/ui,2015
12781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_/_ui_design,2015
12782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_and_sustainable_web_design,2015
12783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_creatives,2015
12784,0.0,0.0,0.0,8.983434385713744,0.0,0.0,0.0,ux_design,2015
12785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_in_vr,2015
12786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_research,2015
12787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_research_methodologies,2015
12788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_strategy,2015
12789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ux_technology,2015
12790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vacation_rental_properties,2015
12791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vacations,2015
12792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vapor,2015
12793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,varnish,2015
12794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,varnish_cache,2015
12795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vdi_-_virtual_desktop_infrastructure,2015
12796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,venture_capital,2015
12797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,venture_capital_and_startup,2015
12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,veristand,2015
12799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vertica,2015
12800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vfx,2015
12801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video,2015
12802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_and_computer_animation,2015
12803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_editing,2015
12804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_game_design,2015
12805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_game_developers,2015
12806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_game_development,2015
12807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_game_entrepreneurs,2015
12808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_game_writing,2015
12809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_games,2015
12810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_marketing,2015
12811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_production,2015
12812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_seo,2015
12813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,video_streaming,2015
12814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,videoblogging,2015
12815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,videography,2015
12816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vim,2015
12817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,viral_marketing,2015
12818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_assistants,2015
12819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_currency,2015
12820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_design_and_construction,2015
12821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_museum,2015
12822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_reality,2015
12823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_world,2015
12824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtual_worlds,2015
12825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtualization,2015
12826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,virtualization_-_network_and_system,2015
12827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visas,2015
12828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_arts,2015
12829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_basic,2015
12830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_effects,2015
12831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_effects_cg_animation,2015
12832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_facilitation,2015
12833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_studio,2015
12834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_studio_2012,2015
12835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visual_thinking,2015
12836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visualforce_development,2015
12837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visualisation,2015
12838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visualization,2015
12839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,visualworks,2015
12840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vloggers,2015
12841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vlogging,2015
12842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,voice_overs,2015
12843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,voip,2015
12844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,voip_and_technology,2015
12845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,volunteering,2015
12846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vr,2015
12847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vr_glasses,2015
12848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wandsworth,2015
12849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,watir,2015
12850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,waw,2015
12851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wcag,2015
12852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wcf,2015
12853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wcm,2015
12854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wearable_artworks,2015
12855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wearable_health_and_wellness_technology,2015
12856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wearable_technologies,2015
12857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wearables,2015
12858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weave,2015
12859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weaving,2015
12860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_&_new_technology,2015
12861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_2.0,2015
12862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_2.0_strategy,2015
12863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_accessibility,2015
12864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_analysts,2015
12865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_analytics,2015
12866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_analytics_wednesdays,2015
12867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_and_mobile_technology,2015
12868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_and_technology_startups,2015
12869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_api_design,2015
12870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_application,2015
12871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_application_development,2015
12872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_application_security,2015
12873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_based_applications,2015
12874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_based_r_reporting,2015
12875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_bot,2015
12876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_components,2015
12877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_content_management,2015
12878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_content_strategy,2015
12879,0.0,0.3016711249611768,0.0,2.0298684186172493,0.0,0.024554501740509292,0.0,web_design,2015
12880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_design_and_development,2015
12881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_design_and_programming,2015
12882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_gl,2015
12883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_hosting,2015
12884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_hosting_and_design,2015
12885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_management,2015
12886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_mapping,2015
12887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_of_data,2015
12888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_ontology_language,2015
12889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_operations,2015
12890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_performance,2015
12891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_programming,2015
12892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_security,2015
12893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_service_security,2015
12894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_services,2015
12895,0.0,0.0,0.0,0.0,0.0,0.9810268389376929,0.0,web_standards,2015
12896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_strategy,2015
12897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web_television,2015
12898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webdriver,2015
12899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webgl,2015
12900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webinars,2015
12901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webmasters,2015
12902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webrtc,2015
12903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,website_design,2015
12904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,website_development,2015
12905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,website_optimization,2015
12906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,website_traffic,2015
12907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,websites,2015
12908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,websocket,2015
12909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webtrends,2015
12910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,webvr,2015
12911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wednesday,2015
12912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weekend_adventures_&_get-aways,2015
12913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wellness,2015
12914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wellness_coaching,2015
12915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,what_is_bitcoin,2015
12916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheelchair,2015
12917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white_hat_hacking,2015
12918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white_label_product,2015
12919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wiki,2015
12920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wikimedia,2015
12921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wikipedia,2015
12922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wikivoyage,2015
12923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wildlife_conservation,2015
12924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows,2015
12925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_10,2015
12926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_10_uwp_development,2015
12927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_8,2015
12928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_8_development,2015
12929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_8_metro_app_development,2015
12930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_8_ux,2015
12931,0.0,0.0,0.0,0.0,0.0,4.9060688397654575,0.0,windows_azure_platform,2015
12932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_holographic,2015
12933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_mobile,2015
12934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_phone,2015
12935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_phone_7,2015
12936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_phone_8_development,2015
12937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_phone_developers,2015
12938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,windows_powershell,2015
12939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wireless_communications,2015
12940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wireless_sensor_networks,2015
12941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wireless_technology,2015
12942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"women_""startup""_entrepreneurs",2015
12943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_and_finance,2015
12944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_coders,2015
12945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_computer_scientists,2015
12946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_connecting_with_women,2015
12947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_entrepreneurs,2015
12948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_in_blockchain,2015
12949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_in_computing,2015
12950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_in_engineering,2015
12951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_in_tech,2015
12952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_in_technology_sales_and_marketing,2015
12953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_mentoring_women,2015
12954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_programmers,2015
12955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_science_technology_engineering_&_mathematics,2015
12956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_software_developers,2015
12957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_startups,2015
12958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_web_developers,2015
12959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,women_who_code,2015
12960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,woocommerce,2015
12961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,woodworking,2015
12962,0.0,2.484161592325506,0.0,0.0,0.0,0.0,0.0,wordpress,2015
12963,0.0,4.168338943054663,0.0,0.0,0.0,0.0,0.0,wordpress_customization,2015
12964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_developers,2015
12965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_for_business,2015
12966,0.0,6.496316918798399,0.0,0.0,0.0,0.0,0.0,wordpress_help,2015
12967,0.0,4.5876721745012015,0.0,0.0,0.0,0.0,0.0,wordpress_plugins,2015
12968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_seo,2015
12969,0.0,8.068067878062452,0.0,0.0,0.0,0.0,0.0,wordpress_small_business_web_sites,2015
12970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_small_business_websites,2015
12971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_theme_development,2015
12972,0.0,4.277078219830003,0.0,0.0,0.0,0.0,0.0,wordpress_themes,2015
12973,0.0,7.275325867856632,0.0,0.0,0.0,0.0,0.0,wordpress_training,2015
12974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_user_community,2015
12975,0.0,4.163298629943351,0.0,0.0,0.0,0.0,0.0,wordpress_users,2015
12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_websites,2015
12977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wordpress_workshops,2015
12978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,work_at_home,2015
12979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,work_at_home_&_work_at_home_moms,2015
12980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,work_at_home_ebay_sellers,2015
12981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,workflow,2015
12982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,workflow_design,2015
12983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,working_from_home_effectively,2015
12984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,working_mums,2015
12985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,working_smarter,2015
12986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,working_with_refugees,2015
12987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,workplace_democracy,2015
12988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,workshop,2015
12989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wpf,2015
12990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,writing,2015
12991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,writing_for_blogs,2015
12992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wsgi,2015
12993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wwc,2015
12994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xamarin,2015
12995,0.0,0.0,0.0,0.0,0.0,13.515833348920784,0.0,xaml,2015
12996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xapian_open_source_search,2015
12997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xbox,2015
12998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xbox_360,2015
12999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xcode,2015
13000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xcode_users,2015
13001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xml,2015
13002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xmpp,2015
13003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xna,2015
13004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xquery,2015
13005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xslt,2015
13006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yii_framework,2015
13007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,young_lawyers,2015
13008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,young_makers,2015
13009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youth,2015
13010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youth_mentoring,2015
13011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,youtube,2015
13012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zachman,2015
13013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zbrush,2015
13014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zend_framework,2015
13015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zimbra,2015
13016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,",_",2016
13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,",_""let",2016
13018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,",_""women",2016
13019,0.0,0.0,0.7079123335612095,0.0,0.0,1.2744404626439576,0.0,.net,2016
13020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.net_content_management_systems,2016
13021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.net_developers,2016
13022,0.0,0.0,0.0,0.0,0.0,0.6793858593693761,0.0,.net_development,2016
13023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.net_gadgeteer,2016
13024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d,2016
13025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_animation,2016
13026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_artists,2016
13027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_gaming,2016
13028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_graphics,2016
13029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_modeling,2016
13030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_printers,2016
13031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_printing,2016
13032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_printworkshop,2016
13033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_projects,2016
13034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_prototyping_/_printing,2016
13035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d_scanning,2016
13036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3dr,2016
13037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ds_max,2016
13038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3dsmax,2016
13039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"_rights"",_",2016
13040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a/b_testing,2016
13041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a11y,2016
13042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a_community_where_private_equity_investors_meet,2016
13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a_“how_to”_group_to_get_product_ideas_to_market.,2016
13044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,academic_papers,2016
13045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,academics,2016
13046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accessibility,2016
13047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accessible_technology,2016
13048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accessible_web_design,2016
13049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acid,2016
13050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,actionscript,2016
13051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activism,2016
13052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activities,2016
13053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,activity_monitors_and_devices,2016
13054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ado.net_entity_framework,2016
13055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe,2016
13056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_aem,2016
13057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_after_effects,2016
13058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_air,2016
13059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_cq,2016
13060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_cq5,2016
13061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_creative_suite,2016
13062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_dreamweaver,2016
13063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_experience_manager,2016
13064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_flash,2016
13065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_flex,2016
13066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_illustrator,2016
13067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_indesign,2016
13068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_lightroom,2016
13069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_photoshop,2016
13070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adobe_user_group,2016
13071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adtech,2016
13072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adult/teens_with_asperger/spectrum_disorders,2016
13073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advanced_manufacturing_&_engineering,2016
13074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advanced_sass,2016
13075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advanced_sql_server,2016
13076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adventure,2016
13077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adventure_games,2016
13078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advertising,2016
13079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advertising_agency_community,2016
13080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,advertising_and_pr,2016
13081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aerial_cinematography,2016
13082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aerial_photography,2016
13083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aerial_videography,2016
13084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aeronautical_engineering,2016
13085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aerospike,2016
13086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliate_email_marketing,2016
13087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliate_marketing,2016
13088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliate_marketing_(ecommerce),2016
13089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliate_marketing_joint_ventures,2016
13090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,affiliate_networks,2016
13091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,africans,2016
13092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,after_effects,2016
13093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_and_scrum,2016
13094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_business_analysts,2016
13095,0.0,0.0,0.0,0.0,0.0,4.271105820339924,0.0,agile_coaching,2016
13096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_data_warehousing_and_business_intelligence,2016
13097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_design,2016
13098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_experiences,2016
13099,0.0,0.0,0.0,0.0,0.0,5.079192374697125,0.0,agile_leadership,2016
13100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_marketing,2016
13101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_mindset,2016
13102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,agile_planning,2016
